reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-21,wk flu hosp rate change,3,2026-03-14,45,pmf,large_increase,0.001998001998001998
2026-02-21,wk flu hosp rate change,3,2026-03-14,45,pmf,stable,0.43056943056943053
2026-02-21,wk flu hosp rate change,3,2026-03-14,46,pmf,decrease,0.892
2026-02-21,wk flu hosp rate change,3,2026-03-14,46,pmf,increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,46,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,46,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,46,pmf,stable,0.105
2026-02-21,wk flu hosp rate change,3,2026-03-14,47,pmf,decrease,0.408
2026-02-21,wk flu hosp rate change,3,2026-03-14,47,pmf,increase,0.033
2026-02-21,wk flu hosp rate change,3,2026-03-14,47,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,47,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,47,pmf,stable,0.557
2026-02-21,wk flu hosp rate change,3,2026-03-14,48,pmf,decrease,0.829
2026-02-21,wk flu hosp rate change,3,2026-03-14,48,pmf,increase,0.014
2026-02-21,wk flu hosp rate change,3,2026-03-14,48,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,48,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,48,pmf,stable,0.155
2026-02-21,wk flu hosp rate change,3,2026-03-14,49,pmf,decrease,0.504
2026-02-21,wk flu hosp rate change,3,2026-03-14,49,pmf,increase,0.015
2026-02-21,wk flu hosp rate change,3,2026-03-14,49,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,49,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,49,pmf,stable,0.479
2026-02-21,wk flu hosp rate change,3,2026-03-14,50,pmf,decrease,0.693
2026-02-21,wk flu hosp rate change,3,2026-03-14,50,pmf,increase,0.036
2026-02-21,wk flu hosp rate change,3,2026-03-14,50,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,50,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,50,pmf,stable,0.269
2026-02-21,wk flu hosp rate change,3,2026-03-14,51,pmf,decrease,0.39
2026-02-21,wk flu hosp rate change,3,2026-03-14,51,pmf,increase,0.107
2026-02-21,wk flu hosp rate change,3,2026-03-14,51,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,51,pmf,large_increase,0.004
2026-02-21,wk flu hosp rate change,3,2026-03-14,51,pmf,stable,0.498
2026-02-21,wk flu hosp rate change,3,2026-03-14,53,pmf,decrease,0.668
2026-02-21,wk flu hosp rate change,3,2026-03-14,53,pmf,increase,0.037
2026-02-21,wk flu hosp rate change,3,2026-03-14,53,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,53,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,53,pmf,stable,0.293
2026-02-21,wk flu hosp rate change,3,2026-03-14,54,pmf,decrease,0.627
2026-02-21,wk flu hosp rate change,3,2026-03-14,54,pmf,increase,0.009
2026-02-21,wk flu hosp rate change,3,2026-03-14,54,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,54,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,54,pmf,stable,0.362
2026-02-21,wk flu hosp rate change,3,2026-03-14,55,pmf,decrease,0.587
2026-02-21,wk flu hosp rate change,3,2026-03-14,55,pmf,increase,0.06
2026-02-21,wk flu hosp rate change,3,2026-03-14,55,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,55,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,55,pmf,stable,0.351
2026-02-21,wk flu hosp rate change,3,2026-03-14,56,pmf,decrease,0.281
2026-02-21,wk flu hosp rate change,3,2026-03-14,56,pmf,increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,56,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,56,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,56,pmf,stable,0.716
2026-02-21,wk flu hosp rate change,3,2026-03-14,US,pmf,decrease,0.635
2026-02-21,wk flu hosp rate change,3,2026-03-14,US,pmf,increase,0.004
2026-02-21,wk flu hosp rate change,3,2026-03-14,US,pmf,large_decrease,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,US,pmf,large_increase,0.001
2026-02-21,wk flu hosp rate change,3,2026-03-14,US,pmf,stable,0.359
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.01,126.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.025,160.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.05,194.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.1,225.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.15,249.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.2,267.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.25,283.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.3,302.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.35,315.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.4,329.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.45,342.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.5,355.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.55,366.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.6,382.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.65,388.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.7,394.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.75,402.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.8,412.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.85,422.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.9,435.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.95,454.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.975,467.0
2026-02-21,wk inc flu hosp,0,2026-02-21,01,quantile,0.99,482.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.01,4.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.025,5.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.05,6.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.1,8.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.15,9.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.2,10.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.25,11.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.3,11.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.35,12.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.4,13.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.45,13.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.5,14.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.55,14.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.6,15.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.65,15.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.7,15.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.75,16.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.8,16.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.85,17.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.9,18.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.95,19.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.975,20.0
2026-02-21,wk inc flu hosp,0,2026-02-21,02,quantile,0.99,21.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.01,151.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.025,167.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.05,185.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.1,201.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.15,212.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.2,220.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.25,227.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.3,234.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.35,240.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.4,246.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.45,252.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.5,257.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.55,264.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.6,270.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.65,276.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.7,282.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.75,289.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.8,297.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.85,306.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.9,319.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.95,337.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.975,356.0
2026-02-21,wk inc flu hosp,0,2026-02-21,04,quantile,0.99,368.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.01,56.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.025,72.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.05,83.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.1,96.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.15,107.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.2,113.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.25,120.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.3,125.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.35,131.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.4,137.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.45,142.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.5,146.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.55,148.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.6,151.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.65,153.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.7,155.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.75,159.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.8,162.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.85,165.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.9,170.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.95,177.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.975,182.0
2026-02-21,wk inc flu hosp,0,2026-02-21,05,quantile,0.99,188.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.01,706.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.025,818.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.05,920.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.1,1034.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.15,1115.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.2,1162.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.25,1203.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.3,1247.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.35,1287.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.4,1324.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.45,1358.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.5,1391.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.55,1422.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.6,1458.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.65,1496.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.7,1530.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.75,1567.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.8,1620.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.85,1675.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.9,1720.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.95,1787.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.975,1840.0
2026-02-21,wk inc flu hosp,0,2026-02-21,06,quantile,0.99,1889.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.01,35.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.025,46.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.05,54.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.1,64.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.15,72.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.2,78.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.25,82.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.3,87.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.35,90.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.4,94.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.45,97.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.5,101.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.55,104.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.6,107.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.65,109.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.7,112.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.75,115.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.8,120.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.85,124.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.9,129.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.95,135.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.975,138.0
2026-02-21,wk inc flu hosp,0,2026-02-21,08,quantile,0.99,146.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.01,1.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.025,5.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.05,7.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.1,16.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.15,20.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.2,22.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.25,24.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.3,25.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.35,26.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.4,27.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.45,29.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.5,30.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.55,31.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.6,32.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.65,33.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.7,35.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.75,36.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.8,38.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.85,40.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.9,42.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.95,46.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.975,49.0
2026-02-21,wk inc flu hosp,0,2026-02-21,09,quantile,0.99,52.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.01,2.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.025,3.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.05,5.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.1,6.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.15,10.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.2,13.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.25,16.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.3,18.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.35,19.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.4,19.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.45,20.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.5,20.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.55,21.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.6,22.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.65,22.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.7,23.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.75,24.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.8,25.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.85,25.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.9,27.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.95,29.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.975,31.0
2026-02-21,wk inc flu hosp,0,2026-02-21,10,quantile,0.99,33.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.01,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.025,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.05,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.1,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.15,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.2,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.25,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.3,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.35,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.4,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.45,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.5,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.55,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.6,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.65,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.7,0.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.75,1.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.8,1.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.85,1.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.9,2.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.95,3.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.975,4.0
2026-02-21,wk inc flu hosp,0,2026-02-21,11,quantile,0.99,4.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.01,699.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.025,791.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.05,868.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.1,945.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.15,996.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.2,1038.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.25,1071.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.3,1100.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.35,1128.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.4,1152.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.45,1177.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.5,1202.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.55,1231.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.6,1259.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.65,1288.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.7,1303.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.75,1322.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.8,1340.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.85,1354.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.9,1393.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.95,1464.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.975,1503.0
2026-02-21,wk inc flu hosp,0,2026-02-21,12,quantile,0.99,1525.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.01,45.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.025,58.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.05,70.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.1,88.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.15,123.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.2,147.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.25,165.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.3,184.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.35,201.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.4,218.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.45,234.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.5,248.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.55,263.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.6,278.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.65,289.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.7,295.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.75,304.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.8,313.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.85,322.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.9,334.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.95,351.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.975,367.0
2026-02-21,wk inc flu hosp,0,2026-02-21,13,quantile,0.99,382.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.01,1.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.025,4.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.05,7.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.1,13.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.15,19.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.2,24.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.25,27.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.3,31.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.35,33.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.4,35.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.45,37.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.5,38.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.55,39.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.6,40.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.65,42.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.7,43.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.75,45.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.8,46.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.85,48.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.9,51.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.95,55.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.975,58.0
2026-02-21,wk inc flu hosp,0,2026-02-21,15,quantile,0.99,62.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.01,26.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.025,31.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.05,36.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.1,41.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.15,46.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.2,49.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.25,51.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.3,53.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.35,55.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.4,57.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.45,58.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.5,60.0
2026-02-21,wk inc flu hosp,0,2026-02-21,16,quantile,0.55,62.0
