reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-10,wk inc flu hosp,0,2026-01-10,17,quantile,0.975,1137.0
2026-01-10,wk inc flu hosp,0,2026-01-10,17,quantile,0.99,1205.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.01,220.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.025,257.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.05,284.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.1,315.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.15,336.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.2,352.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.25,366.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.3,378.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.35,390.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.4,401.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.45,412.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.5,423.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.55,433.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.6,444.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.65,454.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.7,464.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.75,479.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.8,494.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.85,508.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.9,533.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.95,563.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.975,587.0
2026-01-10,wk inc flu hosp,0,2026-01-10,18,quantile,0.99,615.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.01,120.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.025,134.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.05,147.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.1,167.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.15,180.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.2,193.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.25,202.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.3,209.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.35,218.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.4,224.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.45,231.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.5,236.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.55,242.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.6,246.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.65,249.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.7,253.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.75,257.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.8,262.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.85,267.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.9,274.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.95,286.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.975,297.0
2026-01-10,wk inc flu hosp,0,2026-01-10,19,quantile,0.99,306.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.01,77.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.025,92.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.05,105.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.1,120.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.15,126.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.2,131.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.25,136.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.3,141.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.35,144.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.4,148.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.45,152.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.5,157.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.55,161.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.6,166.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.65,172.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.7,176.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.75,181.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.8,185.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.85,192.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.9,199.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.95,210.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.975,218.0
2026-01-10,wk inc flu hosp,0,2026-01-10,20,quantile,0.99,230.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.01,111.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.025,138.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.05,165.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.1,193.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.15,210.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.2,224.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.25,235.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.3,243.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.35,251.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.4,258.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.45,269.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.5,276.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.55,283.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.6,291.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.65,301.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.7,310.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.75,321.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.8,331.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.85,342.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.9,359.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.95,383.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.975,404.0
2026-01-10,wk inc flu hosp,0,2026-01-10,21,quantile,0.99,424.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.01,126.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.025,151.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.05,181.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.1,210.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.15,233.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.2,246.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.25,255.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.3,262.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.35,268.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.4,276.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.45,283.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.5,289.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.55,297.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.6,304.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.65,311.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.7,319.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.75,327.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.8,335.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.85,345.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.9,356.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.95,376.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.975,391.0
2026-01-10,wk inc flu hosp,0,2026-01-10,22,quantile,0.99,408.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.01,55.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.025,61.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.05,67.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.1,75.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.15,80.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.2,84.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.25,88.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.3,91.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.35,94.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.4,96.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.45,98.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.5,99.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.55,100.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.6,102.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.65,103.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.7,105.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.75,106.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.8,108.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.85,110.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.9,112.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.95,116.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.975,119.0
2026-01-10,wk inc flu hosp,0,2026-01-10,23,quantile,0.99,123.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.01,268.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.025,316.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.05,356.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.1,411.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.15,448.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.2,472.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.25,488.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.3,500.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.35,512.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.4,520.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.45,531.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.5,542.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.55,556.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.6,568.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.65,578.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.7,591.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.75,603.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.8,615.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.85,629.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.9,649.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.95,678.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.975,706.0
2026-01-10,wk inc flu hosp,0,2026-01-10,24,quantile,0.99,738.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.01,372.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.025,402.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.05,448.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.1,495.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.15,521.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.2,533.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.25,542.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.3,551.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.35,558.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.4,566.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.45,572.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.5,579.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.55,586.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.6,594.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.65,600.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.7,608.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.75,614.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.8,623.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.85,632.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.9,648.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.95,670.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.975,686.0
2026-01-10,wk inc flu hosp,0,2026-01-10,25,quantile,0.99,704.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.01,391.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.025,426.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.05,485.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.1,543.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.15,585.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.2,604.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.25,620.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.3,633.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.35,645.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.4,657.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.45,669.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.5,683.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.55,696.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.6,706.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.65,720.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.7,730.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.75,742.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.8,757.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.85,776.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.9,799.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.95,830.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.975,855.0
2026-01-10,wk inc flu hosp,0,2026-01-10,26,quantile,0.99,886.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.01,290.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.025,351.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.05,396.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.1,461.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.15,494.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.2,510.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.25,522.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.3,536.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.35,547.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.4,558.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.45,572.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.5,583.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.55,592.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.6,602.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.65,614.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.7,631.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.75,646.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.8,663.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.85,678.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.9,699.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.95,736.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.975,763.0
2026-01-10,wk inc flu hosp,0,2026-01-10,27,quantile,0.99,788.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.01,22.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.025,26.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.05,30.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.1,34.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.15,41.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.2,50.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.25,57.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.3,64.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.35,69.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.4,75.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.45,80.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.5,86.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.55,91.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.6,97.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.65,103.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.7,110.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.75,115.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.8,123.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.85,132.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.9,141.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.95,158.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.975,172.0
2026-01-10,wk inc flu hosp,0,2026-01-10,28,quantile,0.99,188.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.01,20.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.025,25.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.05,31.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.1,36.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.15,39.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.2,42.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.25,44.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.3,46.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.35,48.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.4,50.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.45,51.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.5,53.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.55,54.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.6,56.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.65,58.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.7,60.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.75,62.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.8,64.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.85,67.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.9,71.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.95,76.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.975,80.0
2026-01-10,wk inc flu hosp,0,2026-01-10,30,quantile,0.99,85.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.01,34.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.025,41.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.05,46.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.1,55.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.15,62.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.2,67.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.25,69.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.3,71.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.35,73.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.4,75.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.45,77.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.5,78.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.55,80.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.6,82.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.65,83.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.7,85.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.75,88.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.8,90.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.85,93.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.9,97.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.95,102.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.975,107.0
2026-01-10,wk inc flu hosp,0,2026-01-10,31,quantile,0.99,112.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.01,56.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.025,71.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.05,79.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.1,87.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.15,92.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.2,97.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.25,100.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.3,103.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.35,106.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.4,108.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.45,111.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.5,114.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.55,117.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.6,120.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.65,124.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.7,126.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.75,130.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.8,133.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.85,137.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.9,142.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.95,151.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.975,157.0
2026-01-10,wk inc flu hosp,0,2026-01-10,32,quantile,0.99,163.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.01,76.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.025,84.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.05,92.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.1,98.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.15,104.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.2,107.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.25,110.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.3,111.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.35,113.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.4,115.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.45,116.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.5,118.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.55,119.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.6,120.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.65,122.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.7,123.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.75,125.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.8,128.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.85,130.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.9,132.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.95,137.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.975,141.0
2026-01-10,wk inc flu hosp,0,2026-01-10,33,quantile,0.99,144.0
2026-01-10,wk inc flu hosp,0,2026-01-10,34,quantile,0.01,438.0
2026-01-10,wk inc flu hosp,0,2026-01-10,34,quantile,0.025,508.0
